Name,Website,CareersPage
"Matsuura Europe GmbH","matsuura.de",""
"Maximator Hydrogen GmbH","maximator-hydrogen.de",""
"mbk Maschinenbau GmbH","mbk-kisslegg.de",""
"MCI Mining Construction International Group","mci-austria.com",""
"mdexx fan systems GmbH","mdexx.com",""
"MEBA Metall-Bandsägemaschinen GmbH","meba-saw.com",""
"Mehnert GmbH","mehnert.de",""
"Mehrer Compression GmbH","mehrer.de",""
"Meier Prozesstechnik GmbH","meier-prozesstechnik.de",""
"Menzel Elektromotoren","menzel-motors.com",""
"Meri Environmental Solutions","meri.de",""
"MESTO Spritzenfabrik Ernst Stockburger GmbH","mesto.de",""
"MHA ZENTGRAF GmbH & Co. KG","mha-zentgraf.com",""
"MHT Mold & Hotrunner Technology AG","mht-ag.de",""
"MICON-Drilling GmbH","micon-drilling.de",""
"MicroStep Europa","microstep.com",""
"MICROTRAC","microtrac.com",""
"miho Inspektionssysteme GmbH","miho.de",""
"mimatic","mimatic.de",""
"Mitutoyo Deutschland GmbH","mitutoyo.de",""
"MIXACO","mixaco.com",""
"mkf GmbH","mkf-automation.de",""
"MKR Metzger GmbH","mkr-metzger.de",""
"MLR System GmbH","mlr.de",""
"M+M Turbinen-Technik GmbH","turbinen-technik.de",""
"MOGENSEN Germany","mogensen.de",""
"MOLDINO Tool Engineering Europe GmbH","moldino.eu",""
"Möllers Packaging Technology","moellers.com",""
"momac Group","momac-group.de",""
"MontiPower","montipower.com",""
"Montz","montz.de",""
"Morath GmbH","morath.eu",""
"m+p international","mpihome.com",""
"MSE Filterpressen GmbH","mse-filterpressen.com",""
"MSK Germany","mskmatec.de",""
"m-tec mathis technik gmbh","m-tec.com",""
"MTF Technik Hardy Schürfeld GmbH & Co. KG","mtf-technik.de",""
"MTS Mobile Tiefbau Saugsysteme GmbH","saugbagger.com",""
"Mudersbach GmbH & Co. KG","mudersbach.com",""
"Müller Apparatebau GmbH","mueller-phs.com",""
"Müller Maschinentechnik GmbH","mueller-maschinentechnik.de",""
"Multivac Resale & Service GmbH","multivacresale.de",""
"multiweigh GmbH","multiweigh.com",""
"Munsch Chemie-Pumpen GmbH","munsch.de",""
"NACHI EUROPE - BEARINGS","nachi.de",""
"Natec Network","natec-network.com",""
"NEFF Ball Screws","neff-gewindetriebe.de",""
"NEHER GROUP","neher-group.com",""
"NELA Brüder Neumeister GmbH","nela.de",""
"Nerak GmbH Fördertechnik","nerak.de",""
"Ness Wärmetechnik GmbH","ness.de",""
"Neuenhauser Umwelttechnik","neuenhauser-retec.de",""
"NEUERO Industrietechnik GmbH","neuero.de",""
"NEUHAUS NEOTEC","neuhaus-neotec.de",""
"NEXAT","nexat.de",""
"NIDEC GRAESSNER GMBH & CO. KG","graessner.de",""
"Nidec SYS GmbH","nidecsys.com",""
"NISBAU","nisbau.de",""
"NMH","nmh.de",""
"Nordson TEST & INSPECTION  - AXI","nordson.com",""
"Noske-Kaeser GmbH","noske-kaeser.com",""
"Notion Systems","notion-systems.com",""
"novia Group","novia-group.com",""
"NOXON AUTOMATION GmbH + Co. KG","noxon-automation.com",""
"NUKEM Technologies Engineering Services GmbH","nukemtechnologies.de",""
"Numatic International GmbH","numatic.de",""
"OCS Optical Control Systems GmbH","ocsgmbh.com",""
"OEST SYSTEMS GmbH & Co. KG","oest.de",""
"OKU Automation GmbH","oku-automation.de",""
"Okuma Europe GmbH","okuma.eu",""
"OLBRICH | Polytype Converting","polytype-converting.com",""
"OLNOVA - Recycling technologies","olnova.eu",""
"OMAG Maschinenbau GmbH","omag.de",""
"OPS-INGERSOLL Funkenerosion GmbH","ops-ingersoll.de",""
"Orbitalum Tools GmbH","orbitalum.com",""
"Oschatz Power GmbH","oschatz.com",""
"OSSBERGER GmbH + Co. KG","ossberger.de",""
"OSWALD Elektromotoren GmbH","oswald.de",""
"OTEC Präzisionsfinish GmbH","otec.de",""
"Otto Kind GmbH & Co. KG","otto-kind.de",""
"Otto Kuennecke GmbH","kuennecke.com",""
"Otto Martin Maschinenbau GmbH & Co. KG","martin.info",""
"OVERBECK","danobat.com",""
"palamides GmbH","palamides.de",""
"PAMA paper machinery GmbH","pama-papermachinery.com",""
"PAMAS Partikelmess- und Analysesysteme GmbH","pamas.de",""
"Pass Stanztechnik AG","pass-ag.com",""
"PEA GmbH","pea-gmbh.de",""
"PEDAX GmbH","pedax.com",""
"Pematech AG","pematech.de",""
"PENTANOVA CS GmbH","pentanova.com",""
"PERRIN GmbH","perrin.de",""
"Perrot","perrot.de",""
"Pharma Test Apparatebau AG","pharma-test.com",""
"Photonics Systems Group","photonics-systems-group.com",""
"Pinion GmbH","pinion.eu",""
"Pipetronics","pipetronics.com",""
"PLANETA-Hebetechnik GmbH","planeta-hebetechnik.de",""
"PLARAD - Torque & Tension Systems","plarad.de",""
"Plast-Control GmbH","plastcontrol.de",""
"PLEVA Sensors and Controls","pleva.org",""
"Pokolm Frästechnik GmbH & Co. KG","pokolm.com",""
"POLAR-FORM Werkzeugbau GmbH","polar-form.de",""
"POLLRICH GMBH","pollrich.com",""
"Polyplan-GmbH Polyurethan-Maschinen","polyplangmbh.de",""
"POMA Systems GmbH","poma.de",""
"POS Bearbeitungszentren","pos.de",""
"Prall-Tec GmbH","prall-tec.de",""
"PRG Präzisions-Rührer GmbH","prg-gmbh.de",""
"Prime Drilling GmbH","prime-drilling.de",""
"PRIMES GmbH","primes.de",""
"Probst Handling Equipment","probst-handling.com",""
"Process Insights GmbH","process-insights.com",""
"ProDEKon Blechtechnik GmbH & Co. KG","prodekon-blechtechnik.de",""
"Profilator GmbH & Co. KG","profilator.de",""
"project Service & Produktion GmbH","we-love-automation.com",""
"ProKASRO Mechatronik GmbH","prokasro.de",""
"PROMESS Assembly and Sensor Technology","promessmontage.de",""
"pro-micron GmbH","pro-micron.de",""
"PRUSS Industriearmaturen","pruss.de",""
"PSG. PerfectSampleGas.","perfectsamplegas.de",""
"PTS Group","pts-group.de",""
"Pulsar Photonics GmbH","pulsar-photonics.de",""
"Pulsotronic-Anlagentechnik GmbH","pulsotronic-anlagentechnik.de",""
"PVT Plasma und Vakuum Technik GmbH","pvtvacuum.de",""
"PW Hueber","pw-hueber.de",""
"PWT Wasser- und Abwassertechnik GmbH","pwt.de",""
"Pyreg GmbH","pyreg.com",""
"Pyrum Innovations AG","pyrum.de",""
"raiser","raiser.de",""
"RAMME Electric Machines GmbH","ramme.de",""
"RATEC","ratec.org",""
"Rausch GmbH & Co. KG","rausch.international",""
"RAYLASE","raylase.de",""
"Raziol Zibulla & Sohn GmbH","raziol.com",""
"R. Deckert GmbH & Co. KG","rdeckert.com",""
"RE DEPOSIT","re-deposit.com",""
"REHART GmbH","rehart.de",""
"Rehfuss Drive Solutions GmbH","rehfuss.com",""
"REICH THERMOPROZESSTECHNIK GMBH","reich-germany.de",""
"REINARTZ – the origin of resources","reinartz.de",""
"Reinhardt-Technik GmbH","reinhardt-technik.com",""
"REKERS GmbH Maschinen- und Anlagenbau","rekers.de",""
"Remmert GmbH","remmert.de",""
"RENK Test Systems","renk.com",""
"Renzmann GmbH","dw-renzmann.de",""
"Rheonik Messtechnik GmbH","rheonik.com",""
"RHEWUM GmbH","rhewum.com",""
"Richter GmbH & Co. KG","richter-industrie.de",""
"Riedel Filtertechnik GmbH","riedel-filtertechnik.com",""
"RITAG Ritterhuder Armaturen GmbH & Co. KG","ritag.com",""
"RKR Gebläse und Verdichter GmbH","rkr.de",""
"Rodriguez GmbH","rodriguez.de",""
"Rohmann GmbH","rohmann.de",""
"ROHR Spezialfahrzeuge GmbH","rohr-spezialfahrzeuge.com",""
"Rolls-Royce Solutions Ruhstorf GmbH","mtu-solutions.com",""
"ROMAI Robert Maier GmbH","romai.de",""
"ROMI Europa GmbH","romi-europa.de",""
"RONO Maschinenbau GmbH","ro-no.com",""
"Rosink-Werkstätten GmbH","rosink-werkstaetten.de",""
"ROS RollenTechnik","ros.eu",""
"Rota Verpackungstechnik","rota.de",""
"Roth Composite Machinery GmbH","roth-composite-machinery.com",""
"Roth Hydraulics GmbH","roth-hydraulics.de",""
"Roth Werkzeugbau GmbH","roth-mold.com",""
"ROTORCOMP VERDICHTER GmbH","rotorcomp.de",""
"Rotzinger Pharma Packaging","rotzingergroup.com",""
"RSA cutting technologies GmbH","rsa.de",""
"R Schmitt Enertec","rschmitt-enertec.com",""
"RUD+SpanSet GmbH Ramstein","rudspanset.de",""
"RUF Briquetting Systems","briquetting.com",""
"Ruwac Industriesauger GmbH","ruwac.de",""
"SABO Maschinenfabrik GmbH","sabo-online.com",""
"Sager + Mack","sager-mack.com",""
"SALMATEC","salmatec.de",""
"SAMAG Machine Tools GmbH","samag.com",""
"SANY Europe GmbH","sanyeurope.com",""
"SAUER & SOHN Formentechnik","sauerundsohn.de",""
"Scansonic MI GmbH","scansonic.de",""
"SCC air compressors","scc-aircompressors.com",""
"Scerox Erodiertechnik GmbH","scerox.de",""
"SCHAAF GmbH & Co. KG","schaaf-gmbh.com",""
"Schaeffler ELMOTEC STATOMAT GmbH","elmotec-statomat.eu",""
"SCHAUENBURG Industrietechnik GmbH","schauenburg-industrietechnik.com",""
"SCHAUENBURG MASCHINEN- UND ANLAGEN-BAU GMBH","schauenburg-mab.com",""
"Schaufler Tooling","schaufler.de",""
"Scherzinger Pumpen GmbH & Co. KG","scherzinger.de",""
"SCHILLING ENGINEERING GmbH","schillingengineering.de",""
"Schmersal Böhnke+Partner","boehnkepartner.de",""
"Schneider airsystems","schneider-airsystems.de",""
"Schneidereit GmbH","schneidereit.com",""
"SCHÖMA Lokomotiven GmbH","schoema.de",""
"Schott & Meissner Maschinen- und Anlagenbau GmbH","schott-meissner.de",""
"SCHRÖDER Maschinenbau GmbH","schroeder-maschinen.de",""
"Schröter Technologie GmbH & Co. KG","schroeter-technologie.de",""
"SchuF Armaturen und Apparatebau GmbH","schuf.com",""
"Schulz & Berger Luft- und Verfahrenstechnik GmbH","schulz-berger.com",""
"SCHUMA Maschinenbau GmbH","schuma.com",""
"Schuster Maschinenbau GmbH","schuster-maschinenbau.de",""
"Schüttler Technik GmbH","schuettler-technik.de",""
"Schwamborn Gerätebau GmbH","schwamborn.com",""
"Schwarze-Robitec GmbH & Co. KG","schwarze-robitec.com",""
"Schwarz Systems GmbH","schwarz-online.de",""
"SCHWING Technologies GmbH","schwing-technologies.com",""
"SED Flow Control GmbH","samsongroup.com",""
"SEEGER  Lasertechnik GmbH","seeger-laser.de",""
"SEMPA SYSTEMS","sempa.de",""
"SENTECH Instruments GmbH","sentech.com",""
"SERO PumpSystems GmbH","seroweb.com",""
"SHL AG","shl.ag",""
"Siempelkamp Logistics & Service","sls-siempelkamp.com",""
"Siempelkamp Transport Systems","strothmann.com",""
"SIHI Pumps","sihi-pumps.com",""
"Simtec Systems","simtec.de",""
"SKADEC","skadec.de",""
"SLF Oberflächentechnik GmbH","slf.eu",""
"SMB International GmbH","smb-international.de",""
"SMG Sportplatzmaschinenbau GmbH","smg-machines.com",""
"SM Klebetechnik","sm-klebetechnik.de",""
"SOJKA Group GmbH","sojka.group",""
"SOLAYER GmbH","solayer.com",""
"SOMA GmbH","soma.de",""
"SONOTRONIC Ultraschall Technologie / Ultrasonic technology","sonotronic.de",""
"SpanSet Axzion","axzion.de",""
"Spectron Gas Control Systems GmbH","spectron.de",""
"Spilker Precision International GmbH","spilker.com",""
"SPINNER automation GmbH","spinner-automation.de",""
"SPIR STAR AG","spirstar.de",""
"Sprimag Spritzmaschinenbau GmbH & Co. KG","sprimag.com",""
"SPRiNTUS GmbH","sprintus.eu",""
"SR SCHINDLER","sr-schindler.de",""
"Star Micronics GmbH","starmicronics.de",""
"STASSKOL GmbH","stasskol.de",""
"STB GmbH","stb-dichtungen.de",""
"STEFFEN HARTMANN RECYCLINGTECHNOLOGIEN GMBH","steffenhartmann.info",""
"STEINHAUS GmbH","steinhaus-gmbh.de",""
"Steinmüller Engineering GmbH","steinmueller.com",""
"STENFLEX Rudolf Stender GmbH","stenflex.com",""
"Stephan","proxes.com",""
"STÖGER AUTOMATION GmbH","stoeger.com",""
"Storz Hydrauliksysteme GmbH","storzhydraulik.de",""
"Strack Norma GmbH & Co. KG","strack.de",""
"Strautmann Umwelttechnik GmbH","strautmann-umwelt.com",""
"Streumaster Maschinenbau GmbH","streumaster.com",""
"StrikoWestofen GmbH","strikowestofen.com",""
"STÜBBE International | Pumps and valves for the industry","stuebbe.com",""
"SUCO Robert Scheuffele GmbH & Co. KG","suco.de",""
"Sumitomo (SHI) Cryogenics of Europe GmbH","shicryogenics.com",""
"Sutco","sutco.com",""
"swepro","swepro.com",""
"SWF Krantechnik GmbH","swfkrantechnik.com",""
"SW Stahl","swstahl.de",""
"symex GmbH & Co. KG","symex.de",""
"Sympatec GmbH - System | Partikel | Technik","sympatec.com",""
"TAKTOMAT GmbH","taktomat.de",""
"Tampoprint GmbH","tampoprint.com",""
"TANDLER Zahnrad- und Getriebefabrik Gmbh&Co.KG","tandler.de",""
"TECHTORY Automation GmbH","techtory.de",""
"TecLog GmbH","tec-log.com",""
"Tecnamic GmbH","tecnamic.com",""
"TEICHMANN KRANE","teichmann-krane.de",""
"TEKA - Die Luftreiniger","teka.eu",""
"Teka Maschinenbau GmbH","teka.de",""
"Telelift GmbH","telelift-logistics.com",""
"Terrot Textilmaschinen GmbH","terrot.de",""
"TESTING Bluhm & Feuerherdt GmbH","testing.de",""
"Test & Measurement Systems,Kleinknecht","kleinknecht.de",""
"Tetra Pak Processing Equipment GmbH","tetrapak.com",""
"Teubert Maschinenbau GmbH","teubert.de",""
"TEUPEN Maschinenbau GmbH","teupen.com",""
"TEWS","tewsworks.com",""
"TGM Kanis Turbinen GmbH","tgmkanis.com",""
"THALETEC","thaletec.com",""
"ThermoTEC Weilburg GmbH & Co. KG","ttwe.de",""
"THERMOTEX NAGEL GmbH","thermo-tex.de",""
"thermowave GmbH","thermowave.eu",""
"Theysohn Extrusionstechnik","theysohn.com",""
"TH. WITT Kältemaschinenfabrik GmbH","th-witt.com",""
"Tietjen Verfahrenstechnik GmbH","tietjen-original.com",""
"Timmer GmbH","timmer.de",""
"TIRA GmbH","tira-gmbh.de",""
"Titan Intertractor GmbH","titan-intertractor.com",""
"TLV Euro Engineering GmbH","tlv.com",""
"TML Group","tml.de",""
"topometric GmbH","topometric.de",""
"Torwegge GmbH & Co. KG","torwegge.de",""
"TPG (The Packaging Group)","the-packaging-group.com",""
"traffic lines GmbH","traffic-lines.de",""
"Trane Nederland","trane.eu",""
"TRENNSO-TECHNIK","tst.de",""
"Trützschler Nonwovens","truetzschler-nonwovens.de",""
"Tsurumi Europe","tsurumi.eu",""
"TUBE-TEC Rohrverformungstechnik GmbH","tube-tec.de",""
"TURBO-TECHNIK GmbH & Co. KG","turbotechnik.com",""
"TVI Entwicklung und Produktion GmbH","tvi-gmbh.de",""
"Ubert Gastrotechnik Gmbh","ubert.com",""
"Ulmer Werkzeugschleiftechnik GmbH & Co. KG","werkzeugschleifen.de",""
"Ulrich Rotte Anlagenbau und Fördertechnik GmbH","ulrich-rotte.de",""
"ULT AG - air quality","ult.de",""
"UNIBIKE OEM Factory S.A.","unibike.pt",""
"UNICOR GmbH","unicor.com",""
"UNIFLEX-Hydraulik GmbH","uniflex.de",""
"UNIMOTION GmbH","unimotion.de",""
"UNISENSOR GmbH","unisensor.de",""
"Universal Hydraulik GmbH","universalhydraulik.com",""
"Unterschuetz Sondermaschinenbau GmbH","unterschuetz.com",""
"UPC-MARATHON","nitrex.com",""
"Uplifter crane technology","uplifter.de",""
"Uplifter Lifting Solutions","uplifter.com",""
"URT Umwelt- und Recyclingtechnik GmbH","urt-recycling.com",""
"UTH GmbH","uth-gmbh.com",""
"uv-technik Speziallampen GmbH","uvtechnik.com",""
"vapic GmbH","vapic.de",""
"VCcount","vccount.de",""
"VEIT GmbH","veit-group.com",""
"VETEC ANLAGENBAU GmbH","vetec-anlagenbau.com",""
"VETEC Ventiltechnik GmbH","vetec.de",""
"Vetter GmbH Kabelverlegetechnik","vetter-kabel.de",""
"VetterTec","vettertec.com",""
"VHV Anlagenbau GmbH","vhv-anlagenbau.de",""
"VIETZ Pipeline Equipment","vietz.de",""
"VisiConsult - X-ray Systems & Solutions GmbH","visiconsult.de",""
"Vits Technology GmbH","vits.de",""
"VKK STANDARDKESSEL Köthen Group","vkkstandardkessel.de",""
"VMS-Maschinenbau GmbH","vms-maschinenbau.de",""
"VOGT Ultrasonics GmbH","vogt-ultrasonics.de",""
"Volkmann GmbH","volkmann.info",""
"VOLZ Werkzeugmaschinen GmbH & Co. KG","volz-witten.de",""
"VTA Verfahrenstechnische Anlagen GmbH & Co. KG","vta-process.de",""
"VTI Ventil Technik GmbH","vti.de",""
"WAFIOS Umformtechnik GmbH","wafios-umformtechnik.com",""
"WAGENER Vulcanizers GmbH & Co. KG","wagenervulcanizers.com",""
"Wagna Power System GmbH","wagna.de",""
"WALLRAM Group","wallram-group.com",""
"WALTEC","waltec.de",""
"Walter Hunger GmbH & Co. KG Hydraulikzylinderwerk","hunger-hydraulik.de",""
"Walter Roller GmbH & Co.","walterroller.de",""
"WALTERWERK KIEL","walterwerk.com",""
"Walther Spritz- und Lackiersysteme GmbH","walther-pilot.de",""
"Walther Systemtechnik GmbH","walther-systemtechnik.com",""
"Wanner Technik GmbH","wanner-technik.de",""
"watttron","watttron.de",""
"Weckerle Machines","weckerle.com",""
"WEH Group","weh.com",""
"Wehrhahn GmbH","wehrhahn.de",""
"WEKO Weitmann & Konrad GmbH & Co. KG","weko.net",""
"Wellmann Anlagentechnik GmbH","wellmann-engineering.eu",""
"WEMA Glauchau · A BRAND OF THE NSH GROUP","wema-glauchau.de",""
"WEMCO GmbH Werkzeugmaschinen Automation","wemco.de",""
"WESPA Metallsägenfabrik Simonds Industries GmbH","wespa-saw.com",""
"WESSEL-HYDRAULIK GmbH","wessel-hydraulik.de",""
"Westeria","westeria.de",""
"Wewira Winterhoff GmbH","wewira.de",""
"WF Maschinenbau und Blechformtechnik GmbH & Co. KG","wf-maschinenbau.com",""
"Wickert Maschinenbau GmbH","wickert-presstech.de",""
"WIDOS","widos.de",""
"Wilbers - Werkstätten GmbH","wilberswerkstaetten.de",""
"Wilhelm Blessing GmbH & Co. KG","wblessing.de",""
"WILHELM NIEMANN GmbH & Co.","niemann.de",""
"WILHELM SCHMIDT - Containers for critical fluids","schmidt-seeheim.com",""
"WILLBRANDT KG","willbrandt.de",""
"WIMA Wilsdruffer Maschinen- und Anlagenbau GmbH","wima-maschinen.de",""
"Windschiegl Maschinenbau GmbH","windschiegl.de",""
"Winkel GmbH","winkel.de",""
"WIPA Werkzeug- und Maschinenbau GmbH","wipa-germany.de",""
"Witt & Sohn AG","wittfan.de",""
"WIWA Wilhelm Wagner GmbH & Co. KG","wiwa.com",""
"WKB Systems GmbH","wkb-systems.com",""
"WMH Herion Linner Gruppe","herionlinner.com",""
"W. MÜLLER EBM Technology","mueller-ebm.com",""
"WOHLHAUPTER GmbH","wohlhaupter.com",""
"Wolf Produktionssysteme GmbH & Co.KG","wolf-produktionssysteme.de",""
"WOLLIN - Systematic Spraying Technology","wollin.de",""
"WO-TECH","wo-techgmbh.de",""
"WP-ARO GmbH","wp-aro.de",""
"WP Kemper","wp-kemper.de",""
"WP Systems GmbH","wpsystems.com",""
"WS Thermal Process Technology Inc.","flox.com",""
"Wulf Johannsen KG GmbH & Co.","wulf-johannsen.de",""
"Wyssen Avalanche Control","wyssenavalanche.com",""
"XCMG European Research Center GmbH","xcmg-erc.com",""
"XCMG Europe GmbH","xcmg-europe.de",""
"X-COOLING","x-cooling.de",""
"XPROMA GmbH","xproma.com",""
"Zehnder Pumpen GmbH","zehnder-pumpen.de",""
"Zemmler Siebanlagen GmbH","zemmler.de",""
"ZENITH Maschinenfabrik GmbH","zenith.de",""
"ZeroClamp GmbH","zeroclamp.com",""
"Ziegler + Schenk GmbH & Co. KG","ziegler-schenk.de",""
"ZIERER Karussell- und Spezialmaschinenbau GmbH & Co. KG","zierer.com",""
